ResearcherID,RecordID,LocationID,Please enter your current Workstation ID.,,"How long have you been in your office without leaving? (e.g., since taking a break or going to the bathroom) ",How many people are currently present in your office room?,What level of clothing best describes how you are currently dressed?,How would you rate your current mood?,"In this moment, how productive do you feel?","Please, rate your current thermal sensation:","In this moment, how satisfied or dissatisfied are you with the thermal environment?","In this moment, how satisfied or dissatisfied are you with the indoor air quality?","Please, rate the current office air quality:",Edible Food,Rotten Food,Cleaning products,Stationery,Green elements,Body odours,Other (please specify),pleasant,present,light,engaging,unpleasant,absent,overpowering,detached,natural,artificial,"In this moment, how satisfied or dissatisfied are you with the acoustic environment?"
Giulia,Unipi_04,Pisa,Other (please specify),Palazzina Fisica Tecnica Laboratorio L.I.A stanza 2.7,61-120 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Neutral,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,3,2,1 Not at all,1 Not at all,,3,4,3,4,3,2,4,2,3,4,Dissatisfied
Giulia,Eurac_07,Bolzano,D3.1.20.03,,3-30 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Slightly cool,Satisfied,Satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,3,3,3,3,3,3,3,3,3,Slightly satisfied
Giulia,Unipi_03,Pisa,Other (please specify),"Palazzina Fisica Tecnica, laboratorio L.I.A., stanza 2.7, lato finestre",31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Neutral,Slightly satisfied,Slightly satisfied,Slightly stale,1 Not at all,0 Not available,0 Not available,1 Not at all,0 Not available,1 Not at all,,4,4,2,3,3,4,2,4,4,2,Satisfied
Giulia,Unipi_04,Pisa,Other (please specify),Palazzina Fisica Tecnica Laboratorio L.I.A stanza 2.7,31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Slightly cool,Slightly dissatisfied,Slightly dissatisfied,Slightly stale,1 Not at all,1 Not at all,4,3,1 Not at all,1 Not at all,,2,4,4,4,4,2,4,2,2,4,Slightly dissatisfied
Giulia,Eurac_07,Bolzano,D3.1.20.03,,More than 2 hours,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,,Neutral,Satisfied,Satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,3,3,3,3,3,3,3,3,3,Satisfied
Giulia,Eurac_04,Bolzano,D3.1.13b.03,,61-120 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Neutral,Very satisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,3,4,2,3,3,2,3,4,2,Slightly satisfied
Giulia,Unipi_04,Pisa,Other (please specify),Palazzina Fisica Tecnica Laboratorio L.I.A stanza 2.7,61-120 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Slightly cool,Slightly dissatisfied,Slightly dissatisfied,Slightly stale,1 Not at all,1 Not at all,3,3,1 Not at all,1 Not at all,,3,4,4,4,2,2,4,2,2,4,Slightly dissatisfied
Giulia,Unipi_03,Pisa,Other (please specify),"Palazzina Fisica Tecnica, laboratorio L.I.A., stanza 2.7, lato finestre",3-30 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Neutral,Neither satisfied nor dissatisfied,Slightly satisfied,Slightly fresh,1 Not at all,0 Not available,0 Not available,1 Not at all,0 Not available,1 Not at all,,4,4,4,3,2,3,3,4,4,2,Satisfied
Giulia,Unipi_04,Pisa,Other (please specify),Palazzina Fisica Tecnica Laboratorio L.I.A stanza 2.7,3-30 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Neutral,Slightly dissatisfied,Slightly dissatisfied,Slightly stale,1 Not at all,1 Not at all,3,2,1 Not at all,1 Not at all,,2,4,4,3,2,2,3,3,2,4,Slightly dissatisfied
Giulia,Unipi_03,Pisa,Other (please specify),"Palazzina Fisica Tecnica, laboratorio L.I.A., stanza 2.7, lato finestre",3-30 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,,Slightly cool,Satisfied,Satisfied,Slightly fresh,1 Not at all,0 Not available,0 Not available,1 Not at all,0 Not available,1 Not at all,,4,4,4,3,2,3,2,3,4,2,Slightly satisfied
Giulia,Eurac_04,Bolzano,D3.1.13b.03,,Less than 3 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,,Neutral,Very satisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,3,4,3,2,3,2,2,4,2,Very satisfied
Giulia,Unipi_03,Pisa,Other (please specify),"Palazzina Fisica Tecnica, laboratorio L.I.A., stanza 2.7, lato finestre",3-30 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Slightly warm,Slightly dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,0 Not available,0 Not available,1 Not at all,0 Not available,1 Not at all,,3,3,4,2,2,5,2,4,4,2,Slightly satisfied
Giulia,Unipi_03,Pisa,Other (please specify),"Palazzina Fisica Tecnica, laboratorio L.I.A., stanza 2.7, lato finestre",31-60 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,,Neutral,Satisfied,Satisfied,Slightly fresh,1 Not at all,0 Not available,0 Not available,1 Not at all,0 Not available,1 Not at all,,4,3,4,3,2,3,2,4,4,2,Satisfied
Giulia,Eurac_02,Bolzano,D3.1.20.02,,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Slightly warm,Slightly dissatisfied,Slightly dissatisfied,Slightly stale,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,2,3,2,2,4,4,3,3,3,2,Slightly satisfied
Giulia,Unipi_03,Pisa,Other (please specify),"Palazzina Fisica Tecnica, laboratorio L.I.A., stanza 2.7, lato finestre",3-30 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Neutral,Slightly satisfied,Slightly satisfied,Neutral,1 Not at all,0 Not available,0 Not available,1 Not at all,0 Not available,1 Not at all,,4,3,4,3,3,4,3,2,4,2,Satisfied
Giulia,Eurac_04,Bolzano,D3.1.13b.03,,61-120 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,3,4,3,2,2,2,3,4,2,Satisfied
Giulia,Eurac_07,Bolzano,D3.1.20.03,,31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Neutral,Satisfied,Satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,3,3,3,3,3,3,3,3,3,Satisfied
Giulia,Unipi_03,Pisa,Other (please specify),"Palazzina Fisica Tecnica, laboratorio L.I.A., stanza 2.7, lato finestre",61-120 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,,Slightly cool,Slightly satisfied,Satisfied,Slightly fresh,1 Not at all,0 Not available,0 Not available,1 Not at all,0 Not available,1 Not at all,,4,3,4,3,2,3,2,3,4,2,Satisfied
Giulia,Eurac_04,Bolzano,D3.1.13b.03,,31-60 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,3,4,3,2,3,2,3,4,3,Satisfied
Giulia,Eurac_04,Bolzano,D3.1.20.03,,3-30 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Neutral,Neither satisfied nor dissatisfied,Slightly satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,3,3,3,3,3,3,3,3,3,Slightly satisfied
Giulia,Unipi_13,Pisa,D3.1.21.01,,31-60 minutes,1 (just me),"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,,Warm,Dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,2,4,2,2,4,2,3,2,3,Neither satisfied nor dissatisfied
Giulia,Unipi_13,Pisa,D3.1.21.01,,61-120 minutes,1 (just me),"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,,Warm,Dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,2,4,2,2,4,2,3,2,3,Slightly dissatisfied
Giulia,Eurac_07,Bolzano,D3.1.20.03,,More than 2 hours,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Slightly cool,Neither satisfied nor dissatisfied,Slightly satisfied,Slightly fresh,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,3,3,3,3,3,3,3,4,3,Slightly satisfied
Giulia,Eurac_02,Bolzano,D3.1.20.02,,More than 2 hours,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,,Neutral,Slightly satisfied,Slightly satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,2,5,3,1,4,1,3,4,1,Satisfied
Giulia,Unipi_13,Pisa,D3.1.21.01,,31-60 minutes,1 (just me),"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,,Warm,Dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,2,4,2,2,4,2,2,2,3,Slightly dissatisfied
Giulia,Eurac_02,Bolzano,D3.1.20.02,,61-120 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,,Neutral,Satisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,2,3,4,3,4,2,3,4,1,Slightly dissatisfied
Giulia,Eurac_04,Bolzano,D3.1.13b.03,,3-30 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,,Neutral,Satisfied,Very satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,5,2,4,3,2,3,2,3,4,2,Satisfied
Giulia,Unipi_13,Pisa,D3.1.21.01,,61-120 minutes,1 (just me),"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,,Warm,Dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,2,4,3,2,4,2,3,2,3,Slightly dissatisfied
Giulia,Eurac_02,Bolzano,D3.1.20.02,,31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Slightly warm,Slightly satisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,2,4,3,2,4,2,2,4,2,Slightly dissatisfied
Giulia,Eurac_07,Bolzano,D3.1.20.03,,31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Neutral,Neither satisfied nor dissatisfied,Slightly dissatisfied,Slightly stale,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,4,3,3,3,3,3,3,3,3,3,Slightly satisfied
Giulia,Eurac_04,Bolzano,D3.1.18.03,,3-30 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Neutral,Satisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,3,5,3,1,3,2,2,4,1,Slightly satisfied
Giulia,Unipi_04,Pisa,Other (please specify),Palazzina Fisica Tecnica Laboratorio L.I.A stanza 2.7,3-30 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Bad,,Slightly cool,Slightly satisfied,Slightly dissatisfied,Slightly stale,1 Not at all,1 Not at all,3,2,1 Not at all,1 Not at all,,2,4,4,4,4,2,4,2,2,4,Neither satisfied nor dissatisfied
Giulia,Unipi_03,Pisa,Other (please specify),"Palazzina Fisica Tecnica, laboratorio L.I.A., stanza 2.7, lato finestre",31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Bad,,Neutral,Neither satisfied nor dissatisfied,Slightly satisfied,Slightly fresh,1 Not at all,0 Not available,0 Not available,1 Not at all,0 Not available,1 Not at all,,4,3,4,3,2,3,3,4,2,4,Slightly satisfied
Giulia,Eurac_06,Bolzano,D3.1.20.03,,31-60 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,2,,3,3,3,3,2,3,2,2,2,2,Satisfied
Giulia,Unipi_03,Pisa,Other (please specify),"Palazzina Fisica Tecnica, laboratorio L.I.A., stanza 2.7, lato finestre",31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Slightly warm,Slightly dissatisfied,Satisfied,Slightly fresh,1 Not at all,0 Not available,0 Not available,1 Not at all,0 Not available,1 Not at all,,4,3,4,3,2,4,2,4,4,2,Satisfied
Giulia,Unipi_04,Pisa,Other (please specify),Palazzina Fisica Tecnica Laboratorio L.I.A stanza 2.7,61-120 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Bad,,Slightly warm,Slightly dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,3,2,1 Not at all,1 Not at all,,3,4,4,3,3,3,4,4,2,4,Slightly dissatisfied
Giulia,Eurac_04,Bolzano,D3.1.13b.03,,61-120 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,3,4,3,3,3,3,3,3,3,Slightly satisfied
Giulia,Unipi_03,Pisa,Other (please specify),"Palazzina Fisica Tecnica, laboratorio L.I.A., stanza 2.7, lato finestre",61-120 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Slightly cool,Neither satisfied nor dissatisfied,Slightly dissatisfied,Slightly stale,1 Not at all,0 Not available,0 Not available,1 Not at all,0 Not available,1 Not at all,,4,3,4,3,2,3,3,4,4,2,Satisfied
Giulia,Unipi_04,Pisa,Other (please specify),Palazzina Fisica Tecnica Laboratorio L.I.A stanza 2.7,3-30 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Neutral,Neither satisfied nor dissatisfied,Slightly dissatisfied,Slightly stale,1 Not at all,1 Not at all,3,2,1 Not at all,1 Not at all,,3,4,4,4,2,2,3,2,2,4,Neither satisfied nor dissatisfied
Giulia,Eurac_07,Bolzano,D3.1.20.04,,More than 2 hours,4,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,,Neutral,Satisfied,Satisfied,Slightly stale,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,1 Not at all,,4,3,3,3,3,3,3,3,4,3,Satisfied
Giulia,Eurac_06,Bolzano,D3.1.20.03,,31-60 minutes,4,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,2,,4,3,3,3,2,2,3,3,3,2,Slightly satisfied
Giulia,Eurac_08,Bolzano,D3.1.18.03,,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,,Neutral,Satisfied,Slightly satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,1 Not at all,,3,3,3,3,3,3,2,3,2,3,Satisfied
Giulia,Unipi_04,Pisa,Other (please specify),Palazzina Fisica Tecnica Laboratorio L.I.A stanza 2.7,31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Neutral,Neither satisfied nor dissatisfied,Slightly dissatisfied,Slightly stale,1 Not at all,1 Not at all,4,2,1 Not at all,1 Not at all,,3,4,4,4,3,2,4,2,2,4,Neither satisfied nor dissatisfied
Giulia,Unipi_03,Pisa,Other (please specify),"Palazzina Fisica Tecnica, laboratorio L.I.A., stanza 2.7, lato finestre",31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,,Slightly cool,Slightly satisfied,Satisfied,Slightly fresh,2,0 Not available,0 Not available,1 Not at all,0 Not available,1 Not at all,,4,3,4,3,2,3,2,3,4,2,Satisfied
Giulia,Eurac_04,Bolzano,D3.1.13b.03,,3-30 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,3,4,3,3,3,3,3,3,3,Satisfied
Giulia,Eurac_04,Bolzano,D3.1.13b.03,,3-30 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,,Neutral,Very satisfied,Very satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,3,4,3,2,3,2,2,3,2,
Giulia,Eurac_08,Bolzano,D3.1.18.03,,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Neutral,Satisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,3,3,2,2,2,2,2,3,3,Satisfied
Giulia,Eurac_07,Bolzano,D3.1.20.04,,3-30 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Slightly warm,Slightly satisfied,Slightly satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,4,3,3,3,3,3,3,3,4,3,Slightly satisfied
Giulia,Eurac_08,Bolzano,D3.1.18.03,,61-120 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Neutral,Satisfied,Slightly satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,3,4,3,2,3,2,3,2,3,Neither satisfied nor dissatisfied
Giulia,Unipi_14,Pisa,Other (please specify),Polo a,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Slightly warm,Dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,4,3,3,4,3,Dissatisfied
Giulia,Eurac_07,Bolzano,D3.1.20.04,,61-120 minutes,4,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Slightly cool,Slightly satisfied,Neither satisfied nor dissatisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,3,3,3,3,3,3,3,3,3,Slightly satisfied
Giulia,Unipi_14,Pisa,Other (please specify),Polo a,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Slightly warm,Dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,4,3,3,3,3,Dissatisfied
Giulia,Eurac_08,Bolzano,D3.1.18.03,,31-60 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,,Neutral,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,4,3,3,3,3,3,3,3,3,3,Slightly satisfied
Giulia,Eurac_04,Bolzano,D3.1.13b.03,,61-120 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,3,4,3,3,3,3,3,4,3,Very satisfied
Giulia,Eurac_06,Bolzano,D3.1.20.03,,31-60 minutes,4,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,2,3,2,2,2,2,Satisfied
Giulia,Eurac_04,Bolzano,D3.1.13b.03,,3-30 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,,Neutral,Satisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,3,4,3,2,3,2,2,4,2,Satisfied
Giulia,Unipi_14,Pisa,Other (please specify),Polo a ufficio docente ,61-120 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,,Slightly warm,Dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,4,3,3,3,3,Very dissatisfied
